row_id,smiles,MW,LogP,QED,TPSA,HBD,HBA,RB,SA,C,N,O,S,F,Cl,Br,I,ring_count,scaffold_class,fg_ester,fg_amide,fg_amine,fg_alcohol,fg_halogen,img_mean,img_std,img_contrast,img_edge_density,img_texture,hist_0,hist_1,hist_2,hist_3,patch_mean_min,patch_mean_max,patch_mean_std
372,CN1CCN(c2ccc3nc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccc(N)nc7)[nH]6)CC5)cc4)nc3n2)CC1,637.7959999999999,5.252500000000004,0.2394468279630308,128.87,2.0,10.0,7.0,5.52,37.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,11.0,0.0,0.0,0.5962443947792053,0.21865464746952057,0.7529411911964417,0.1999782986111111,0.14312584698200226,0.1625434027777778,0.0,0.8373480902777778,0.00010850694444444444,0.39927154779434204,0.6924155950546265,0.10172130167484283
207,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,635.1540000000002,4.323600000000003,0.36644761237533097,136.16,2.0,9.0,4.0,4.4799999999999995,32.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,3.0,1.0,0.6318389177322388,0.22724749147891998,0.7882353067398071,0.1999782986111111,0.14408011734485626,0.15169270833333334,0.0,0.791015625,0.057291666666666664,0.4381059408187866,0.7277165055274963,0.09939823299646378
56,CN1CCc2cc3c4cc2[C@@H]1Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@H]1c2c(cc(O)c(c2O4)O3)CCN1C,548.6390000000002,6.64490000000001,0.22459057881230526,74.63000000000001,2.0,7.0,0.0,5.24,34.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5754812955856323,0.2052883505821228,0.7254902124404907,0.1997612847222222,0.13070328533649445,0.15950520833333334,0.0,0.8404947916666666,0.0,0.3788330852985382,0.6639638543128967,0.08116286247968674
120,O=C(O)[C@H]1C[C@@H](O)CCN1,145.15800000000002,-0.8161,0.45080370532934666,69.56,3.0,3.0,1.0,2.07,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.9001846313476562,0.1617516577243805,1.0,0.1955295138888889,0.10680939257144928,0.036458333333333336,0.0,0.0,0.9635416666666666,0.7655296921730042,0.9321895241737366,0.05726170167326927
371,CCc1ccc(Cc2n[nH]c(=O)n2C)c(F)c1Oc1cc(Cl)cc(C#N)c1,386.814,3.7180800000000023,0.7239137779354428,83.69999999999999,1.0,5.0,5.0,3.4,19.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,0.6929678916931152,0.1871534287929535,0.8117647171020508,0.19911024305555555,0.11835428327322006,0.0881076388888889,0.0,0.4606119791666667,0.4512803819444444,0.47790035605430603,0.7514705657958984,0.0968240275979042
179,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)C[C@H]4C[C@@](C)(O)C(=O)N4CCCc4cc(OC)cc(OC)c4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,621.8590000000004,6.155500000000008,0.28973873889706087,99.46000000000001,3.0,6.0,10.0,4.359999999999999,38.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,2.0,0.0,0.586776614189148,0.19430139660835266,0.7215686440467834,0.1999782986111111,0.1274605542421341,0.13899739583333334,0.0,0.8610026041666666,0.0,0.39586740732192993,0.664678692817688,0.09120723605155945
195,O=C(O)c1n[nH]c2c1OCC2,154.12499999999997,0.04279999999999978,0.5985261271886757,75.21,2.0,3.0,1.0,2.4299999999999997,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.8709601163864136,0.14119453728199005,0.95686274766922,0.1943359375,0.10136740654706955,0.030924479166666668,0.0,0.0,0.9690755208333334,0.7317538261413574,0.8966707587242126,0.04580684006214142
210,Cc1cc(=O)oc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C,636.6940000000003,5.012320000000004,0.2536161617075989,144.64,0.0,11.0,4.0,5.21,35.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,3.0,0.0,0.6085652112960815,0.21609829366207123,0.7607843279838562,0.19986979166666666,0.13431663811206818,0.15245225694444445,0.0,0.8465711805555556,0.0009765625,0.3582993149757385,0.7001566290855408,0.11880943924188614
270,CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C3OC(C)(C)OC3[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C,556.6520000000003,4.524600000000004,0.38299323367281085,113.80000000000001,0.0,9.0,2.0,4.87,31.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,3.0,0.0,0.6300947666168213,0.21795231103897095,0.7803921699523926,0.1997612847222222,0.13672970235347748,0.14539930555555555,0.0,0.8370225694444444,0.017578125,0.43999183177948,0.7206427454948425,0.1058972030878067
230,COc1cc2c(cc1OC)CN(CC1=NCCN1)CC2,275.35200000000003,1.0635999999999999,0.8924529152787425,46.09,1.0,5.0,4.0,2.9499999999999997,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.8156892657279968,0.1741052269935608,0.9215686321258545,0.1974826388888889,0.11540083587169647,0.054253472222222224,0.0,0.0,0.9457465277777778,0.6191244125366211,0.8582040071487427,0.0683872327208519
187,CCc1c(C2=NC(=O)C(C)(C)N2C)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,520.2580000000003,6.168200000000005,0.41388690428765007,50.49,0.0,4.0,4.0,3.77,23.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,0.5904428958892822,0.19187228381633759,0.729411780834198,0.19986979166666666,0.1294848471879959,0.13172743055555555,0.0,0.8682725694444444,0.0,0.4514433443546295,0.6647467613220215,0.07328911125659943
234,CC1(C)CCC[C@@]2(C)[C@H]1CCC1=CC(=O)[C@@]3(C)C[C@@]12CC3=O,300.44200000000006,4.4775000000000045,0.618192059642786,34.14,0.0,2.0,0.0,3.02,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6934797763824463,0.1339990496635437,0.7921568751335144,0.1957465277777778,0.09644375741481781,0.048502604166666664,0.0,0.9141710069444444,0.03732638888888889,0.5981957912445068,0.724428117275238,0.04398490861058235
164,CC[C@@]1(C(=O)NCCN2CCOCC2)OC(=O)c2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C1CCCCC1,556.663,3.6970000000000027,0.36148631598072234,102.76,1.0,8.0,6.0,4.8999999999999995,32.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,4.0,3.0,0.0,0.6545930504798889,0.235548734664917,0.8117647171020508,0.1999782986111111,0.15022160112857819,0.1538628472222222,0.0,0.3444010416666667,0.5017361111111112,0.4220520257949829,0.7552015781402588,0.11392028629779816
341,CC[C@@]1(C)CCC[C@]2(C)[C@H]3C[C@H](OC(=O)CC(C)OC(C)=O)[C@]4(C)[C@@H](C=O)C(C(C)=O)=CC[C@H]4[C@]3(C)CC[C@@H]12,542.7570000000002,6.639300000000008,0.2647529835946915,86.74000000000001,0.0,6.0,7.0,3.85,33.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.5978975296020508,0.1819491684436798,0.7254902124404907,0.19986979166666666,0.12491075694561005,0.1199001736111111,0.0,0.8800998263888888,0.0,0.4506263732910156,0.6663603186607361,0.07596255093812943
104,CC(C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1)c1ccc(-c2ccccc2S(C)(=O)=O)cc1F,572.5400000000003,5.810500000000004,0.20133329037203884,121.07999999999998,1.0,8.0,6.0,4.6899999999999995,27.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,0.0,4.0,0.5846660137176514,0.20331791043281555,0.7215686440467834,0.19986979166666666,0.12838080525398254,0.14778645833333334,0.0,0.8522135416666666,0.0,0.4070602059364319,0.66990065574646,0.08951438963413239
323,CC(C)(O)CCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,373.3240000000002,3.5962000000000023,0.8013237612751732,52.57,2.0,3.0,6.0,2.9,18.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.7137535810470581,0.1675308346748352,0.8235294222831726,0.19921875,0.11564990133047104,0.068359375,0.0,0.2883029513888889,0.6433376736111112,0.5074687004089355,0.759572446346283,0.0748964473605156
268,Cc1ccc(NC(=O)Nc2ccccc2)c(C)c1,240.30600000000004,3.947440000000002,0.8195536689983204,41.13,2.0,1.0,2.0,2.4800000000000004,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.7210069298744202,0.11828191578388214,0.7607843279838562,0.1941189236111111,0.07783742994070053,0.03428819444444445,0.0,0.6639539930555556,0.3017578125,0.6245166063308716,0.7446283102035522,0.03946378827095032
158,COC(=O)[C@@]1(O)C[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@]5(C)CCCC(C)(C)O5)CC[C@@]4(C)[C@]3(C)CC(=O)[C@H]2C1(C)C,518.7350000000005,5.073100000000005,0.4958102406581557,93.06,2.0,6.0,2.0,4.039999999999999,31.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.6200087070465088,0.20468048751354218,0.7607843279838562,0.1999782986111111,0.12842702865600586,0.13270399305555555,0.0,0.8668619791666666,0.00043402777777777775,0.40610021352767944,0.6999046802520752,0.0956348329782486
216,O=C1C(=O)N(Cc2ccc(Br)cc2)c2ccc(Cl)cc21,350.599,3.8320000000000016,0.7719647426943499,37.38,0.0,2.0,2.0,2.9499999999999997,15.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,0.7069095373153687,0.1570863127708435,0.8078431487083435,0.19813368055555555,0.10557731240987778,0.062174479166666664,0.0,0.5588107638888888,0.3790147569444444,0.5126088857650757,0.7476443648338318,0.07149349898099899
369,CC(C)=CN1Cc2c(C)ccc3[nH]c(=O)n(c23)C[C@@H]1C,271.36400000000003,2.7658200000000006,0.8661658776883069,41.03,1.0,3.0,1.0,2.8699999999999997,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.7554841041564941,0.15248112380504608,0.8470588326454163,0.1974826388888889,0.10345825552940369,0.049479166666666664,0.0,0.007161458333333333,0.943359375,0.632557213306427,0.79090416431427,0.05849628522992134
36,CC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,517.6400000000003,5.264340000000006,0.5413993206524734,52.57,0.0,5.0,5.0,4.029999999999999,28.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,3.0,0.6151764988899231,0.19971108436584473,0.7450980544090271,0.19986979166666666,0.12888075411319733,0.1300998263888889,0.0,0.8699001736111112,0.0,0.42160266637802124,0.6933619379997253,0.10027764737606049
217,COc1ccc(C(CCN(C)CC(=O)O)Oc2ccc(C(F)(F)F)cc2)cc1,397.393,4.240600000000003,0.6859348598326768,59.0,1.0,4.0,9.0,3.18,20.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.6799926161766052,0.17390911281108856,0.7921568751335144,0.19911024305555555,0.11788234859704971,0.0812717013888889,0.0,0.8198784722222222,0.0988498263888889,0.5203635692596436,0.7326797842979431,0.0772981271147728
390,CCCCCCc1ccc(Cn2cc(Br)c(=O)[nH]c2=O)cc1,365.2710000000001,3.470200000000001,0.7642584811881499,54.86,1.0,3.0,7.0,2.76,17.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.7226094007492065,0.15787628293037415,0.7921568751335144,0.1999782986111111,0.10490825027227402,0.06076388888888889,0.0,0.2153862847222222,0.7238498263888888,0.5942878723144531,0.7634327411651611,0.06828665733337402
181,CO[C@@]12C=C3C(=C(C)C(=O)C(O)=C3[C@@H]3O[C@H](CC[C@H](C)/C=C(\C)C[C@@H](C)C[C@@H]1C)[C@H](C)[C@H](O)[C@H]3C)O2,500.6760000000003,5.783600000000007,0.44385568604391534,85.22000000000001,2.0,6.0,1.0,3.7600000000000002,30.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.6081104278564453,0.18194079399108887,0.729411780834198,0.19911024305555555,0.11420173197984695,0.1125217013888889,0.0,0.8874782986111112,0.0,0.3789147734642029,0.6740944981575012,0.09463274478912354
246,O=C(c1ccccc1)c1nccc2ccccc12,233.26999999999998,3.4658000000000015,0.6342756311652145,29.96,0.0,2.0,2.0,2.6500000000000004,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.7440963983535767,0.11251110583543777,0.8235294222831726,0.1999782986111111,0.07682892680168152,0.028971354166666668,0.0,0.20811631944444445,0.7629123263888888,0.6455473899841309,0.764535665512085,0.03561247140169144
119,CCN1C(N(C)C)=Nc2ccccc2C1CC(=O)NCc1ccccc1,350.46600000000007,3.3188000000000013,0.8998316726130617,47.94,1.0,4.0,5.0,3.13,21.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,0.7195627689361572,0.1715468019247055,0.8274509906768799,0.1974826388888889,0.11213306337594986,0.07074652777777778,0.0,0.1489800347222222,0.7802734375,0.5482910871505737,0.7678309082984924,0.07552323490381241
265,Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)COc2ccc3oc(-c4ccc(C(F)(F)F)cc4)nc3c2)CC1,582.623,5.126440000000004,0.28298875279746416,91.07000000000001,2.0,7.0,9.0,4.59,31.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,1.0,3.0,0.6091286540031433,0.2114442139863968,0.7529411911964417,0.19986979166666666,0.132541224360466,0.1455078125,0.0,0.8543836805555556,0.00010850694444444444,0.4191993474960327,0.6965958476066589,0.09390473365783691
168,CC1=C(O)[C@@H](C/C(C)=C\CC[C@H](C)/C=C/C=C(\C)CCCC2=CCN(CC(=O)O)C2=O)OC1=O,471.5940000000004,5.022500000000004,0.22196677996361036,104.14000000000001,2.0,5.0,13.0,3.28,27.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.6451091170310974,0.1731480062007904,0.7568627595901489,0.19694010416666666,0.11978133022785187,0.09147135416666667,0.0,0.9083116319444444,0.00021701388888888888,0.5221269130706787,0.7013548612594604,0.06917603313922882
6,O=C(NO)c1ccc(I)cc1,263.034,1.4102000000000003,0.45694306234739984,49.33,2.0,2.0,1.0,2.0999999999999996,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.8098366856575012,0.15069963037967682,0.8980392217636108,0.1962890625,0.10722445696592331,0.0419921875,0.0,0.0,0.9580078125,0.6801879405975342,0.8420343399047852,0.053736839443445206
224,O=C1NC(NC2CC2)=N/C1=C\c1c[nH]c2ncccc12,267.29200000000003,1.1415999999999993,0.7135789536201871,82.17,3.0,4.0,2.0,3.28,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.8037598729133606,0.1887858361005783,0.9254902005195618,0.1929253472222222,0.12054775655269623,0.0636935763888889,0.0,0.0,0.9363064236111112,0.6596405506134033,0.8536152243614197,0.07821793854236603
40,CCCCc1oc2ccccc2c1Cc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1,418.49300000000017,4.9127000000000045,0.4406688905532689,81.13999999999999,1.0,5.0,8.0,3.61,25.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.6518658995628357,0.16976754367351532,0.7568627595901489,0.1986762152777778,0.113015316426754,0.0871310763888889,0.0,0.9120008680555556,0.0008680555555555555,0.4883442521095276,0.7050789594650269,0.08117124438285828
357,COC[C@@H]1Cc2ccccc2CN1C(=O)c1ccccc1-n1nc(C(=O)N(c2ccccc2)c2ccccc2)cc1C,556.6660000000002,6.372720000000006,0.23359003709011622,67.67,0.0,5.0,7.0,4.52,35.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,4.0,2.0,0.0,0.5860677361488342,0.19459842145442963,0.7254902124404907,0.19986979166666666,0.12647365033626556,0.14192708333333334,0.0,0.8580729166666666,0.0,0.4369417428970337,0.6651008129119873,0.07595919072628021
204,COc1cc(O)cc2c1C(=O)CC(c1ccc(O)cc1)O2,286.283,2.812900000000001,0.8874343900434254,75.99000000000001,2.0,5.0,2.0,2.98,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.7475749850273132,0.16031530499458313,0.843137264251709,0.19889322916666666,0.10913574695587158,0.05588107638888889,0.0,0.012261284722222222,0.9318576388888888,0.6265659332275391,0.787438690662384,0.06473791599273682
64,C=C(C)N1Cc2cccc3[nH]c(=O)n(c23)C(C)C1,243.30999999999997,2.2398,0.8341679923906605,41.03,1.0,3.0,1.0,2.81,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.7804228067398071,0.14324182271957397,0.8627451062202454,0.1945529513888889,0.09924566745758057,0.041341145833333336,0.0,0.00010850694444444444,0.9585503472222222,0.6196010112762451,0.8104439377784729,0.05430342257022858
89,CC(C)CSc1cc(SCC(C)C)nc(SCC(C)C)n1,344.61500000000007,5.720900000000006,0.3240442500229644,25.78,0.0,5.0,9.0,2.48,16.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.6408977508544922,0.13189338147640228,0.6941176652908325,0.1967230902777778,0.0934377983212471,0.055338541666666664,0.0,0.9446614583333334,0.0,0.5204112529754639,0.6736383438110352,0.05522741749882698
